RecordKey,IsrcValue,Datestamp
88f67973-09e2-4c59-a011-6116afbed315,USBB40580292,2021-09-02 20:08:22.652984
b9a09a20-597a-4178-ad95-7f15e8b70f25,TCADZ1800363,2021-09-02 20:08:22.652984
9c58e8aa-615a-448e-9360-cfad786b1efa,USDJ20500129,2021-09-02 20:08:22.652984
ae70ea6f-35c6-45ac-b37f-b40d0d5a384e,USDJ20500169,2021-09-02 20:08:22.652984
4ae08ab6-4c00-4cf8-965a-b0d0fb846b63,USDJ20300851,2021-09-02 20:08:22.652984
a9e670ce-d4c1-4126-b36d-58a749e36de1,USDJ20500147,2021-09-02 20:08:22.652984
91b289cd-6047-4536-8292-77b934845f6e,USDJ20500131,2021-09-02 20:08:22.652984
cb548d46-70c9-4d05-94d2-90c69f4ebcfe,USDJ20500149,2021-09-02 20:08:22.652984
173115e1-5fe2-482b-b69a-e8ccf7f8dfef,USAR19800516,2021-09-02 20:08:22.652984
e41dd90b-4082-44e5-92c5-12de7ac502ad,USBB40580278,2021-09-02 20:08:22.652984
f7f70ddb-0a8e-42ba-b506-9196e67cc1e8,USDJ20500151,2021-09-02 20:08:22.652984
1b332a08-85ed-4f81-81e9-ce48ec08ec7a,USBB40580290,2021-09-02 20:08:22.652984
21ce8920-da00-4c73-8927-d2fd9787f5ab,USAR19800522,2021-09-02 20:08:22.652984
373fb701-4528-4d47-967f-0c46a9738d86,USDJ20300865,2021-09-02 20:08:22.652984
b1f243ea-89df-4474-8d46-d43838555c17,USAR19800523,2021-09-02 20:08:22.652984
b1f243ea-89df-4474-8d46-d43838555c17,USBB40580312,2021-09-02 20:08:22.652984
7035b9f5-1209-48ed-80f4-d0db35f42ec0,FR86U0300007,2021-09-02 20:08:22.652984
7035b9f5-1209-48ed-80f4-d0db35f42ec0,FRZ080300037,2021-09-02 20:08:22.652984
f5e5b269-5236-4271-b2e6-a8f40651b522,FRZ080200600,2021-09-02 20:08:22.652984
d30ba372-5a2c-44a5-bbaf-fe2247eb3b7c,FRZ050500209,2021-09-02 20:08:22.652984
ffb24872-49cf-42a5-b07b-bfbdd75c8fcd,FRZ080200670,2021-09-02 20:08:22.652984
36cc8eb6-de83-4c34-bbe9-9257e20f7e0f,FRZ080200590,2021-09-02 20:08:22.652984
4696906c-407b-415e-85c2-ebe911570e45,FR04Q9900067,2021-09-02 20:08:22.652984
322e2cc1-9900-4316-bd0a-9ee072444832,FRZ081001237,2021-09-02 20:08:22.652984
ac4a81a2-0dea-40f4-8f57-bd50b7650bb0,FRZ080300034,2021-09-02 20:08:22.652984
d3997932-8943-4219-b2bb-fd8f3d63afd4,FRZ081001228,2021-09-02 20:08:22.652984
4efbb596-4ae2-4cd3-b04d-37aabde507f5,FRZ081001235,2021-09-02 20:08:22.652984
f0305fe2-b7e5-4d39-983e-5b55fc9e8c42,FR04Q9900042,2021-09-02 20:08:22.652984
c2d1c13e-19fb-409f-91cd-7afe38de9e5e,FRZ080000110,2021-09-02 20:08:22.652984
1f6865b4-44f1-4a3a-ab12-04ed4b33f910,FRZ080200640,2021-09-02 20:08:22.652984
449959da-66cd-4a59-89fd-3e45c9e8aae0,FRZ080300035,2021-09-02 20:08:22.652984
05399062-a346-46e5-a63d-647750c7c9e3,FRZ080300035,2021-09-02 20:08:22.652984
4dcd7dd2-f2ad-4543-94e3-4020a291fc94,FRZ080300076,2021-09-02 20:08:22.652984
92f6fa0e-7314-4316-b41a-c1ec2716a042,FRZ050500215,2021-09-02 20:08:22.652984
b2227751-4403-467c-94ad-07b845e9627a,FRZ050500221,2021-09-02 20:08:22.652984
73b9ef83-17a6-49c2-afcb-4d3508e0c67a,FRZ080300020,2021-09-02 20:08:22.652984
d7d10d3e-6a3b-4f30-bcc3-22a78996ce6a,FRZ081001238,2021-09-02 20:08:22.652984
03ee97e9-4041-4937-af2f-56bb18769138,FRZ050500222,2021-09-02 20:08:22.652984
024cbb6a-2134-4208-a25d-314c12e744a9,FRZ081001234,2021-09-02 20:08:22.652984
c77ada4a-c76f-4b95-a15a-178fd2507fdf,FRZ081001229,2021-09-02 20:08:22.652984
541b6543-3494-425f-929f-ce1c809ce143,FRZ050500223,2021-09-02 20:08:22.652984
03419cdf-f4d2-4f42-a6d9-f31c556e8efd,FRZ080300036,2021-09-02 20:08:22.652984
af2d7775-72d3-496a-8b2c-a4cf37de6465,FRZ080200530,2021-09-02 20:08:22.652984
9647345c-f73c-4811-ba2c-493dc47b8d63,FRZ080200540,2021-09-02 20:08:22.652984
6737c4df-b290-45f6-9454-9aba86ee9019,FRZ050500214,2021-09-02 20:08:22.652984
51848659-2ec5-4a7d-9902-4f24a5226cee,FRZ081001232,2021-09-02 20:08:22.652984
fda70676-1af2-40b4-890a-f03bdff9ea21,FRZ080200610,2021-09-02 20:08:22.652984
42600c6e-d6f3-4d83-a360-b9605aacfcea,FRZ081001023,2021-09-02 20:08:22.652984
692dc6d8-6557-408d-8749-5784024b6aab,FR7U60500090,2021-09-02 20:08:22.652984
2237dbad-bbf9-445c-9b4f-8b8922be34e4,FRZ081001230,2021-09-02 20:08:22.652984
4694e4f5-d843-40d0-b779-6b611c31fa76,FR04Q9900073,2021-09-02 20:08:22.652984
038a2110-271f-4947-8f3d-d008105c5cd6,FRZ081001231,2021-09-02 20:08:22.652984
d5509dc0-ceaf-4cff-ba92-422095ee1602,FRZ080400027,2021-09-02 20:08:22.652984
bcc58e5e-212b-4fb5-99eb-4e67f5d24edf,FR04Q9900070,2021-09-02 20:08:22.652984
3b84b3e0-b6fe-4756-b064-758e48ed63ba,FR04Q9900065,2021-09-02 20:08:22.652984
77eb686b-83ff-4e71-a109-388903e1afb9,FRZ081001239,2021-09-02 20:08:22.652984
2494a6a4-59b6-4ca8-996f-2a1999dadb1a,FR04Q9900072,2021-09-02 20:08:22.652984
41f538dd-e0c7-42bb-bce9-1318717bd44e,FR04Q0000127,2021-09-02 20:08:22.652984
e2d1040f-09ae-4146-93a7-6bef9a35ef6f,FR04Q9900085,2021-09-02 20:08:22.652984
05adafe0-9bc9-4ad4-85bc-c153d6e850ef,FRZ050500217,2021-09-02 20:08:22.652984
0494dbcc-82b8-43c1-b9ff-d396605714a6,FRZ080900389,2021-09-02 20:08:22.652984
ac3a7bee-a9fb-4532-94c9-ff6def442a44,FRZ080200630,2021-09-02 20:08:22.652984
fb422c64-ae9f-40b0-b330-074389e6dbd5,FRZ050500208,2021-09-02 20:08:22.652984
6db33445-1535-4269-add4-1eca63a22764,FRQ999900300,2021-09-02 20:08:22.652984
50aeac2a-143d-4b2e-99ed-4469f9dc4615,FRZ080300039,2021-09-02 20:08:22.652984
090c131e-1060-414b-a0d2-0024d40228f0,FRZ080200638,2021-09-02 20:08:22.652984
01943994-3a9c-48ea-b214-7d7491c33d3e,FRZ010002910,2021-09-02 20:08:22.652984
ca9f5e9f-b2ab-4e36-82f1-09e58e802657,FRZ080200560,2021-09-02 20:08:22.652984
bd1ab8dc-6de7-4f6c-bba8-a68ade67bff8,FRZ080200570,2021-09-02 20:08:22.652984
3544de1c-0cbe-47c0-87c3-90908e23b8ce,FR04Q9900078,2021-09-02 20:08:22.652984
eac69905-fdf7-4800-b2a5-e0591b4f41ea,FR04Q9900078,2021-09-02 20:08:22.652984
0acea754-4dda-4e7c-b623-7ae278cd3b94,FR04Q9900078,2021-09-02 20:08:22.652984
b02438b2-b8b7-4082-88c2-fa60417f7b12,FR04Q9900091,2021-09-02 20:08:22.652984
598c94fc-390c-40f1-86a6-cb421994fc6a,FRN370000160,2021-09-02 20:08:22.652984
501f3540-628d-477f-9579-04cd867f82d9,FR04Q9900069,2021-09-02 20:08:22.652984
e379cae2-713e-462a-ad87-8ab7cc1c8e63,FR04Q9900076,2021-09-02 20:08:22.652984
8de2649f-2634-41f6-9617-11fe8f6d313e,FRZ050500194,2021-09-02 20:08:22.652984
1adbffbc-978b-4be2-b3c5-fa14293b5d53,FRZ080200650,2021-09-02 20:08:22.652984
ec03d184-388f-4ba0-9c7e-138cf37337cd,FRZ050500216,2021-09-02 20:08:22.652984
a8aba36f-cf22-45b7-962c-7b4091f38787,FRN370000050,2021-09-02 20:08:22.652984
20aa6e03-925f-45cc-9717-a75ed499cd31,FRZ050500212,2021-09-02 20:08:22.652984
5f665849-bc50-4fc9-ac71-cde5adbf3052,FRY689905730,2021-09-02 20:08:22.652984
b14052b9-e4df-448e-a023-a6433a331907,FRZ050700928,2021-09-02 20:08:22.652984
9de187cc-f7d1-4a3e-981f-7c2bd1423ae1,FR04Q0000122,2021-09-02 20:08:22.652984
4769766c-5704-4ba5-9171-1fc8e5c73fc1,FRZ081001233,2021-09-02 20:08:22.652984
0af30dba-7661-4a30-9f0f-2d91e642dcb8,FRZ080200620,2021-09-02 20:08:22.652984
6cb862a8-5f40-45a6-ae67-52cb6fc2684d,FRZ080200613,2021-09-02 20:08:22.652984
5b0f37bc-d7d2-4b82-8d6c-cc67baead660,FRZ080300165,2021-09-02 20:08:22.652984
771913cd-2cb5-43d8-b1bb-b61c0c58f0c3,FRZ080200612,2021-09-02 20:08:22.652984
a6eed302-411d-468c-a8ff-7f8380491e2c,FRZ080300038,2021-09-02 20:08:22.652984
ba93063f-d117-44ef-9801-de7c4f992000,FRZ050500196,2021-09-02 20:08:22.652984
4c52368c-0cdc-4e1f-a2cb-7dc1165a1d8f,FRZ081001236,2021-09-02 20:08:22.652984
35bad417-184e-4950-80b3-4520cd94e754,FR04Q9900066,2021-09-02 20:08:22.652984
0558958e-7a87-41a7-bbd7-8c2f6ab3ab1a,FRZ080200660,2021-09-02 20:08:22.652984
15592664-5e22-4476-a1be-72aa1cf3ee11,FRZ050500220,2021-09-02 20:08:22.652984
69396d9a-a646-40c0-94f0-982c821cf17f,FRZ050500218,2021-09-02 20:08:22.652984
f6fcdc3a-c868-469d-8a4f-1bcbc32abae7,FRZ080200580,2021-09-02 20:08:22.652984
90bfbf37-e03e-4eb7-8ec7-b7693e06e838,FRZ050500225,2021-09-02 20:08:22.652984
202a9415-b192-4459-afe4-7f7f88b6176b,FR04Q9900071,2021-09-02 20:08:22.652984
0fb7e8bd-c56d-41d4-865a-89f200a54d2d,FR04Q9900077,2021-09-02 20:08:22.652984
ebcead8a-bf08-4a28-89c7-5a434d86b142,FRN370000170,2021-09-02 20:08:22.652984
43ea47c4-de86-41ec-85fb-f6f8852e356e,FRZ050500210,2021-09-02 20:08:22.652984
8d17ff8e-e07f-4a39-b9b8-7c8fcfe9af90,FRZ081001227,2021-09-02 20:08:22.652984
61c3c309-a788-4440-8f8d-e3bbc17f45c7,FRZ050500219,2021-09-02 20:08:22.652984
015c7de6-b351-4901-903e-00eb8d66b3da,FR04Q0000123,2021-09-02 20:08:22.652984
10e7cfc2-3fd1-4582-8f8e-56bea1af497a,FR04Q9900068,2021-09-02 20:08:22.652984
5d03f555-cb36-4767-a0ff-9e9b9170bc99,FR04Q9900075,2021-09-02 20:08:22.652984
aa8cddd1-b326-40fa-92b8-656698e42154,FRZ080200550,2021-09-02 20:08:22.652984
38a4597c-c7cf-48ae-a024-9882bb4e1438,FRZ050500211,2021-09-02 20:08:22.652984
2f720bf1-47a4-46da-9ee6-1600eb94f266,FR1S70400001,2021-09-02 20:08:22.652984
a7235a51-ea54-4163-b713-41c40e3bc669,FRZ050500213,2021-09-02 20:08:22.652984
6e4906be-056b-4122-ae4c-eec8756eb3a2,FRZ050500195,2021-09-02 20:08:22.652984
38527850-a5c2-4e27-9415-c5fff38969e5,FRZ081001022,2021-09-02 20:08:22.652984
a7338037-449a-4e34-831f-723d4f703616,FRZ050500224,2021-09-02 20:08:22.652984
6b72c0bf-56d8-4996-bf74-c7fc83260325,FRZ080300039,2021-09-02 20:08:22.652984
eb4f6607-9386-408d-b715-11146f69a353,FRZ080300039,2021-09-02 20:08:22.652984
9d5d06fa-9258-457e-a170-75f6024d8433,FRZ081001024,2021-09-02 20:08:22.652984
2ba04aae-82a2-4e6e-8aff-ba1cd8894279,BEG549300150,2021-09-02 20:08:22.652984
88d157a6-47e4-4fe4-b961-6f2a1fb9181f,DEA310400085,2021-09-02 20:08:22.652984
af542232-96ac-4343-a2ac-f330d228709c,DEA310400085,2021-09-02 20:08:22.652984
2ba2b958-177d-4cde-afc3-d6401605ffa6,BEAA19505044,2021-09-02 20:08:22.652984
6025f49c-6f83-460c-b868-2fcfa4b8f0a3,DEA310400086,2021-09-02 20:08:22.652984
492aee88-dd8b-4519-bfb3-c1edfc2269af,DEA310400086,2021-09-02 20:08:22.652984
bf150ec7-b6c3-47c4-a0d3-8ceeb2252124,BEG549300120,2021-09-02 20:08:22.652984
599e31ff-7040-44ac-bc8f-a084206417ee,BEAA19505024,2021-09-02 20:08:22.652984
599e31ff-7040-44ac-bc8f-a084206417ee,DEA310400078,2021-09-02 20:08:22.652984
2d260c40-2583-4cc6-b5b3-533b48169719,DEA310400088,2021-09-02 20:08:22.652984
bb090afa-00aa-44b3-8060-e9bdb5cfed51,DEA310400078,2021-09-02 20:08:22.652984
d5cdddcf-37e1-490a-8a7e-396f966adda6,BEAA11301362,2021-09-02 20:08:22.652984
1e01456f-b9f9-4ff9-bc02-897a2592ede4,DEA310400087,2021-09-02 20:08:22.652984
4509caab-75d4-4437-90f6-a4ff59a3a7ce,BEAA19896963,2021-09-02 20:08:22.652984
4665054d-82af-4550-ba6b-2c54dae4647c,CNRC20090003,2021-09-02 20:08:22.652984
0eef606f-5a2f-4562-944c-cbbb89e74fe6,DEA310400082,2021-09-02 20:08:22.652984
233d999d-4c4d-4822-be2c-89b6a7bf61f1,DEA310400082,2021-09-02 20:08:22.652984
b36aff11-aeaf-4827-8c5d-8e42cc14dd44,BEAA19505037,2021-09-02 20:08:22.652984
b5e4f596-e1fc-4b64-a7ac-37ce8b12962e,BEG549300200,2021-09-02 20:08:22.652984
5225b728-1a70-429d-81b1-076bb4dc621d,BEAA19605052,2021-09-02 20:08:22.652984
56bbd5cb-3295-44ae-abb9-74453fb8445f,BEG549300160,2021-09-02 20:08:22.652984
60d0038b-64a6-43a7-9f51-71866a486e9c,BEAA19505026,2021-09-02 20:08:22.652984
60d0038b-64a6-43a7-9f51-71866a486e9c,DEA310400081,2021-09-02 20:08:22.652984
f532083b-0d5c-49e9-b38e-d6f9135b4c3f,BEG549300190,2021-09-02 20:08:22.652984
a13bd2f1-95f4-4d56-9962-d50ed5b23944,BEAA19505025,2021-09-02 20:08:22.652984
a13bd2f1-95f4-4d56-9962-d50ed5b23944,DEA310400080,2021-09-02 20:08:22.652984
b9093e14-a819-43d4-adc9-cc387e7b4839,BEG549300130,2021-09-02 20:08:22.652984
3d477363-adc4-4ff7-84a0-e96ef2c8a393,DEA310400080,2021-09-02 20:08:22.652984
858bc2dd-1df5-46e0-a2bd-fe194662ea45,DEA310400087,2021-09-02 20:08:22.652984
b3101e60-c625-495f-9218-f9face94b0b8,DEA310400087,2021-09-02 20:08:22.652984
75ef632d-49ab-4311-bbeb-62d37d241974,DEA310400087,2021-09-02 20:08:22.652984
071bbbd8-5166-4b89-be4e-6bee803d4071,DEA310400087,2021-09-02 20:08:22.652984
905058dc-6838-4aec-a665-32229b2d2e17,DEA310400087,2021-09-02 20:08:22.652984
3cdbfc8c-126a-451f-86e3-56863cba7301,BEG549300110,2021-09-02 20:08:22.652984
8b20d20c-d8ec-4fa5-b75c-573db714025e,BEAA10065003,2021-09-02 20:08:22.652984
8b20d20c-d8ec-4fa5-b75c-573db714025e,BEG549300090,2021-09-02 20:08:22.652984
8b20d20c-d8ec-4fa5-b75c-573db714025e,BRCO70501163,2021-09-02 20:08:22.652984
5c3e431c-0125-40ad-856c-3cc71899cf32,BEAA19507007,2021-09-02 20:08:22.652984
23ea10e7-b606-4a73-a632-0932f3c5f148,BEAA19305003,2021-09-02 20:08:22.652984
a2a13748-216b-41c4-b5d4-3406d9fe2042,QZS1Z1611142,2021-09-02 20:08:22.652984
a5720f58-e310-4243-97cd-515fa8eb23f3,BRFDZ0500157,2021-09-02 20:08:22.652984
a5720f58-e310-4243-97cd-515fa8eb23f3,DEA310300891,2021-09-02 20:08:22.652984
a5720f58-e310-4243-97cd-515fa8eb23f3,QZS1Z1611130,2021-09-02 20:08:22.652984
6e62f0f2-2b69-453c-adf7-d375a76fa23f,QZS1Z1611135,2021-09-02 20:08:22.652984
4d9c2bb6-74f6-4016-b7fe-332d4bbdc101,DEA310400076,2021-09-02 20:08:22.652984
4d9c2bb6-74f6-4016-b7fe-332d4bbdc101,DEA319600468,2021-09-02 20:08:22.652984
4d9c2bb6-74f6-4016-b7fe-332d4bbdc101,FRR849216600,2021-09-02 20:08:22.652984
b394c4ec-8110-414a-9728-7f0fbed73dc1,NLI749200030,2021-09-02 20:08:22.652984
b394c4ec-8110-414a-9728-7f0fbed73dc1,QZS1Z1611128,2021-09-02 20:08:22.652984
e49ad3d1-5f4a-451d-90fb-605dcb0731d4,BEAA11440002,2021-09-02 20:08:22.652984
f8bd5efa-d3b1-4f79-b58d-90c597c1bf2d,DEA310300889,2021-09-02 20:08:22.652984
27fc407a-106d-49a3-b858-e8ba81524c27,DEA310300890,2021-09-02 20:08:22.652984
6effb804-1fa5-4501-9880-94193ea5c94e,DEA310300888,2021-09-02 20:08:22.652984
56a8807c-8d0a-4e35-a43d-ed9d32316a6e,DEA310300887,2021-09-02 20:08:22.652984
63c59fe0-7d9f-4d17-bfc7-6421d65f8cf9,BEAA19505034,2021-09-02 20:08:22.652984
88ade1a9-4c0f-45da-aa59-11da110dc8fd,DEA310400083,2021-09-02 20:08:22.652984
334d1dcf-28be-4df0-8ac2-36693756bce2,DEA310400083,2021-09-02 20:08:22.652984
2df53695-8fee-4f08-bbce-ad359fc74f52,BEAA19505040,2021-09-02 20:08:22.652984
dfc2d2fe-f147-47c1-8494-83e5909970a3,BEG549300180,2021-09-02 20:08:22.652984
8395ed88-bfc9-4cd8-8ba5-638d1d604b31,BEAA19565044,2021-09-02 20:08:22.652984
f469cdd5-e6b8-4890-a9db-3bcf15b0a164,BEG549300220,2021-09-02 20:08:22.652984
09f587c4-9554-4dfc-b92c-76cb3ad12874,DEA310400084,2021-09-02 20:08:22.652984
1d1b62f1-d06c-4f2f-9805-c04ef215dfee,DEA310400084,2021-09-02 20:08:22.652984
80c8fb42-559e-4b0c-b769-026d8262907d,BEAA19500045,2021-09-02 20:08:22.652984
a14fc196-18df-4a65-ad15-c869688f8bc5,DEA349600044,2021-09-02 20:08:22.652984
8f029f79-0428-47a4-95c9-b3b281bdbd61,BEAA19505015,2021-09-02 20:08:22.652984
ea1e0d17-8f0b-4a72-9995-49a3476a8fdb,BEG549300140,2021-09-02 20:08:22.652984
b3eb3c0a-0264-4d2c-a44a-0015870bd1ce,BEAA19505031,2021-09-02 20:08:22.652984
0465b0e0-d4a7-4a42-a63a-f73ae291b402,BEG549400110,2021-09-02 20:08:22.652984
19810d84-7a18-471b-8b64-831a26a5904f,DEA310400077,2021-09-02 20:08:22.652984
69e6db03-1f47-4e97-bc5e-a7835cbcafed,BEG549400120,2021-09-02 20:08:22.652984
e39160bf-6f66-4023-8664-1a752cd16c4f,BEG549300170,2021-09-02 20:08:22.652984
6dcbb944-8bb6-450d-8d07-9e0c251a7dd1,BEAA19505020,2021-09-02 20:08:22.652984
02d10582-ebb3-47fe-acff-e12cdd924a5b,BEG549300100,2021-09-02 20:08:22.652984
2313c466-799a-4505-b156-04e53384cbcf,BEG549300050,2021-09-02 20:08:22.652984
e74e4aa4-9f70-432a-81fe-d85e3f17f033,BEG549300060,2021-09-02 20:08:22.652984
4663a299-e4e2-4219-9985-6769c5386725,DEA310400075,2021-09-02 20:08:22.652984
958d2036-75f2-4965-b5ff-6d987b7a66b1,DEA310301572,2021-09-02 20:08:22.652984
51e52349-5d81-42ce-9426-91089918b7f4,BEAA19507008,2021-09-02 20:08:22.652984
230a9c48-b553-4268-b2eb-35bf89f29f76,BEAA19200004,2021-09-02 20:08:22.652984
531048a7-c5f4-4d66-a260-35ef9ade29a0,DEA310400079,2021-09-02 20:08:22.652984
5efeb014-6431-404a-8751-a37121c680c6,BEAA19505008,2021-09-02 20:08:22.652984
afddf5af-fd8b-4444-b994-c687da8aaf42,DEA310400079,2021-09-02 20:08:22.652984
45c5c8a0-21e4-4c53-a3bb-c77f537f90e2,BEAA19885800,2021-09-02 20:08:22.652984
518cbdb3-dc3b-4c73-bcbb-3cea940cd09e,BEG549300210,2021-09-02 20:08:22.652984
c8367c79-9610-41cb-853a-a2c445cadf30,BEAA19505013,2021-09-02 20:08:22.652984
baa71cb4-d4fc-4a1f-bd31-cac24d4c85f5,GBARL8500052,2021-09-02 20:08:22.652984
bf618bac-f14a-4c28-9de0-81ccf98c0ee3,GBARL8500035,2021-09-02 20:08:22.652984
f3d4a6dc-a9ce-4160-a81e-8a8f54c41c91,GBARL8500035,2021-09-02 20:08:22.652984
3f3f4b74-05f9-4c44-92b0-c204b0ad9452,GBARL8600027,2021-09-02 20:08:22.652984
11287911-a0f7-4263-a7ca-ae53bbd4c533,GBARL1200933,2021-09-02 20:08:22.652984
0015c7e3-cd2d-4532-bc7d-39fc7b2f5936,GBARL8600005,2021-09-02 20:08:22.652984
b1d5200c-292f-4182-9a8b-f90aafb56ab8,GBARL0900288,2021-09-02 20:08:22.652984
0fe3e291-e941-4ebd-b8ca-dedbd3399d56,GBARL8500044,2021-09-02 20:08:22.652984
5fb0486d-3049-4beb-aff2-02ce2e511a37,GBARL8600046,2021-09-02 20:08:22.652984
1976ecc8-0fe5-4d4e-98ae-83a64e464a51,USIR10211643,2021-09-02 20:08:22.652984
b5861cfc-2145-483e-8d10-2c348a369953,US38L0702869,2021-09-02 20:08:22.652984
207dabe6-cc3f-4f48-bf85-bc593afd3d33,US38L0702870,2021-09-02 20:08:22.652984
008043c2-1143-498f-978b-f29ea370c1e6,US38L0702867,2021-09-02 20:08:22.652984
3761a6db-d5b5-4b34-b45e-615e8ad76619,USIR10312225,2021-09-02 20:08:22.652984
68b2783c-3742-41f4-ba56-c7e67b1cf41f,USV6R1550012,2021-09-02 20:08:22.652984
00ab5415-1270-4738-b779-cb523aecd564,USV6R1500012,2021-09-02 20:08:22.652984
1c1be182-eb2c-42e5-9fc2-67c3fd97d8e4,USIR10300003,2021-09-02 20:08:22.652984
a0bea7ca-8635-4698-b6f2-aa7ba03541a0,USIR10300002,2021-09-02 20:08:22.652984
f3856eb8-ec32-4b85-8ded-a198dc241ecc,USIR10300227,2021-09-02 20:08:22.652984
7e1aacee-7159-46ee-b1ce-8ebb2c72f6ee,USIR10300228,2021-09-02 20:08:22.652984
5a43ebba-7922-496b-8b55-f49fd152658e,USSM10305101,2021-09-02 20:08:22.652984
632aab2d-fb25-457e-8357-663d07f0d5be,USSM10305102,2021-09-02 20:08:22.652984
04f30837-21ae-43a1-9fbb-d74603d2b191,US38L0702852,2021-09-02 20:08:22.652984
97403a08-2d93-4b7e-b0e3-a807de557cc8,US38L0608492,2021-09-02 20:08:22.652984
f55f98c2-2465-4db2-a278-fd307a5fecde,USIR10500283,2021-09-02 20:08:22.652984
b33c9bff-1681-44e4-9d40-4821dd181c46,USIR10500265,2021-09-02 20:08:22.652984
5727456a-47f0-4217-a1d4-965d799cd984,USUV70500707,2021-09-02 20:08:22.652984
6519df72-72ad-43a5-9499-c8a6ed0ac62c,USUM70735368,2021-09-02 20:08:22.652984
4a763a66-43f1-43df-b985-e18b35b18bdf,USUM70735367,2021-09-02 20:08:22.652984
a92483a3-8090-4206-ac39-9a19c41d262f,USUM70734809,2021-09-02 20:08:22.652984
03332906-1422-43d8-93c7-a60774803518,USUM70734819,2021-09-02 20:08:22.652984
d4608c69-90bd-4b84-b804-97cdf71de2ab,USV6R1450003,2021-09-02 20:08:22.652984
310d467d-7a64-41ff-8c21-68eda555acc1,USV6R1400003,2021-09-02 20:08:22.652984
4ff5923e-e78b-4fad-b516-d912bf771c6a,USUM70735446,2021-09-02 20:08:22.652984
5f9fd972-c5d5-4ff8-8599-f5fd9b8526b9,USUM70735445,2021-09-02 20:08:22.652984
79f22fe0-4d1b-41f0-ad18-23024243d553,USUM70741856,2021-09-02 20:08:22.652984
3c0c38a2-64d6-478b-8899-6f72a120b1e9,USUM70741855,2021-09-02 20:08:22.652984
04d3a19a-f4bb-4283-8e08-0728090196b1,USUM70741924,2021-09-02 20:08:22.652984
1c1dfe9b-8b08-4f17-8540-201330914d86,USUM70986703,2021-09-02 20:08:22.652984
06929691-6d07-43c4-a8ee-30611f078148,USUM70986702,2021-09-02 20:08:22.652984
20ec1948-3e09-4a62-9e2a-3d833ea3a4dc,USUM70986691,2021-09-02 20:08:22.652984
645b7cbb-bf0d-405f-ac7b-cb9f43c6b0c3,USIR10211881,2021-09-02 20:08:22.652984
a4ce6a6e-8ebd-4b7e-8585-6d3f3878a056,US38L0608490,2021-09-02 20:08:22.652984
0e966f51-e794-42b8-9096-43e0bb687eb2,UKDNQ1543749,2021-09-02 20:08:22.652984
ac89b8dc-967b-45c9-9905-871edbcb59ea,USUM70504512,2021-09-02 20:08:22.652984
a7ba3e05-98f0-4989-ba94-cdac0a5dbd79,USUM70505090,2021-09-02 20:08:22.652984
e836f977-128b-4629-bce1-4ecb2dae2136,USUM70504512,2021-09-02 20:08:22.652984
11f00cac-c1eb-4453-82c6-987dbc9df16a,TCABW1435232,2021-09-02 20:08:22.652984
34fe296c-16cc-4033-969e-d39b4e353c67,US38L0702861,2021-09-02 20:08:22.652984
b87e9843-0b85-4a19-b38a-3c294be9c343,USIR10300004,2021-09-02 20:08:22.652984
84ecea69-31ad-4424-a6fc-d5527c2bf5f4,USIR10500282,2021-09-02 20:08:22.652984
f866cff1-7dbe-4342-ad2c-f633f7329b22,USIR10500367,2021-09-02 20:08:22.652984
ca61fb69-710c-40a5-97f3-46ace3f67743,USUV70500709,2021-09-02 20:08:22.652984
455fa65a-717d-4d63-8a8e-e1def95337f5,USUV70500744,2021-09-02 20:08:22.652984
1b624b47-6d67-4669-99cc-93959d2bd09e,USIR10312000,2021-09-02 20:08:22.652984
c5e8f762-b958-4c4f-b4dc-9ea158fa7298,USUM71029293,2021-09-02 20:08:22.652984
3210a61b-a1d7-404d-be74-7b661be7ca41,USUM71029295,2021-09-02 20:08:22.652984
6d828156-c117-41a1-8edb-fd7487ce0a7c,USLF20600601,2021-09-02 20:08:22.652984
aff7e73a-6c9d-4868-b43c-ed53bcccf9b8,USIR10500071,2021-09-02 20:08:22.652984
aca034bf-5d61-4cf8-b29c-93a900923c80,USIR10500071,2021-09-02 20:08:22.652984
fea5f1b5-0697-4e73-bde2-1bb181d89c3e,USIR10500072,2021-09-02 20:08:22.652984
4c9c04cc-d5db-4840-ae18-1e85ee787b0c,USIV20500001,2021-09-02 20:08:22.652984
6bb951d9-c14b-41bf-8cfb-2ba51c12fba6,USIR10500073,2021-09-02 20:08:22.652984
2482af44-06f4-4b2e-b5ea-b220a979aae4,US38L0608486,2021-09-02 20:08:22.652984
c9e0bed9-f1e0-43aa-8e37-953ed40eb3ad,USV6R1400011,2021-09-02 20:08:22.652984
81f9310b-fd40-4e2e-be7d-28a1cb0f5669,USV6R1450011,2021-09-02 20:08:22.652984
5787b796-b585-4091-87dd-49153b70b820,UKDNQ1543735,2021-09-02 20:08:22.652984
66814dc7-7ea3-4654-a5a6-d90cce9e3568,US38L0608498,2021-09-02 20:08:22.652984
a7e2e5ba-cd4c-4f14-a19f-78370920248c,USUM71923012,2021-09-02 20:08:22.652984
c57052df-273f-4732-a2d2-a71fd2fc3c7b,USUM70735397,2021-09-02 20:08:22.652984
8542642b-6f61-44e4-9778-6e9e16e576b0,USUM70735387,2021-09-02 20:08:22.652984
ef5b3136-c1ca-4dd2-b635-e4d5f2f76851,USUM70727444,2021-09-02 20:08:22.652984
